source,file_id,raw_file_id,pt_abs_error,mt_abs_error,tll_abs_error,mae3,within_5,changed_targets248,pt_source248,mt_source248,tll_source248
trainfull,1677_015109,015109,3.2544,10.5866,4.9917,6.2776,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1678_000659,000659,0.632,0.7514,2.5565,1.3133,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1679_012581,012581,4.8421,0.4125,8.8049,4.6865,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,167_001708,001708,1.1374,4.9788,1.9706,2.6956,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1680_013432,013432,3.5726,1.6116,3.1647,2.783,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1681_011118,011118,0.61,2.7707,3.451,2.2772,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1682_003413,003413,0.8816,6.8301,2.1828,3.2982,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1683_011140,011140,3.8312,0.8031,2.3675,2.3339,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1684_011210,011210,2.1344,4.5552,6.4673,4.3856,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1685_007549,007549,2.8263,3.245,2.369,2.8134,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1686_002710,002710,1.3133,1.8425,7.2166,3.4575,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1687_015981,015981,0.9898,4.8343,16.1491,7.3244,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1688_005318,005318,15.5182,5.342,0.7741,7.2114,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1689_006392,006392,2.3935,1.7104,11.2714,5.1251,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,168_003112,003112,3.9859,3.4758,3.7283,3.73,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1690_011337,011337,2.1238,4.0729,12.601,6.2659,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1691_013926,013926,4.694,13.0967,4.3073,7.366,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1692_002578,002578,3.5164,5.4986,22.9533,10.6561,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1693_010695,010695,1.5145,3.6799,1.9292,2.3745,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1694_015457,015457,7.9957,0.6258,6.3219,4.9811,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1695_003005,003005,1.5373,2.4793,2.7992,2.2719,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1696_012969,012969,7.8956,16.8166,2.8828,9.1983,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1697_001493,001493,3.1098,2.9684,0.6853,2.2545,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1698_004208,004208,4.1239,5.1413,10.1947,6.4866,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1699_010076,010076,4.945,5.6262,4.5616,5.0443,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,169_005406,005406,1.8594,0.2363,1.8694,1.3217,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1700_004523,004523,3.1747,2.8491,33.4507,13.1582,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1701_001631,001631,0.6332,0.6295,6.3636,2.5421,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1702_005861,005861,2.2044,2.9643,5.3233,3.4973,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1703_011144,011144,7.9485,1.7997,0.3016,3.3499,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1704_010452,010452,5.2028,1.6116,3.9675,3.594,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1705_009731,009731,3.1575,2.5306,1.4832,2.3904,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1706_016000,016000,7.2614,6.4679,4.1859,5.9717,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1707_009711,009711,3.6927,3.9562,1.9812,3.21,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1708_004026,004026,2.4157,1.4972,1.7133,1.8754,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1709_011264,011264,4.7027,9.0051,4.3465,6.0181,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,170_010579,010579,19.094,10.4224,5.5395,11.6853,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1710_005199,005199,0.9541,4.5132,5.5876,3.685,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1711_013640,013640,3.6257,6.1377,5.2939,5.0191,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1712_007462,007462,3.1217,4.0028,2.1436,3.0894,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1713_005484,005484,0.6159,4.0038,4.2202,2.9466,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1714_010840,010840,3.1204,13.5581,1.8094,6.1626,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1715_003876,003876,13.9245,3.1157,13.9752,10.3385,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1716_014420,014420,0.6383,1.2308,19.774,7.2144,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1717_004783,004783,6.389,6.8638,8.66,7.3043,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1718_010216,010216,12.5695,9.4519,30.8109,17.6108,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1719_012864,012864,3.5448,3.4582,0.1737,2.3922,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,171_001318,001318,7.3529,5.2529,5.921,6.1756,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1720_002972,002972,0.0704,0.0935,5.3405,1.8348,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1721_013351,013351,5.4183,1.0458,5.8269,4.097,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1722_007092,007092,19.4372,3.8566,19.2745,14.1894,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1723_010551,010551,5.8547,1.0777,4.7585,3.897,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1724_008962,008962,1.0289,3.5772,5.5076,3.3712,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1725_015287,015287,4.6798,1.4156,0.6047,2.2334,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1726_001815,001815,11.7074,0.1683,1.9446,4.6068,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1727_007626,007626,1.6989,12.2493,2.5439,5.4974,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1728_006167,006167,0.0449,3.4969,9.5852,4.3757,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1729_012388,012388,0.0281,1.866,6.1202,2.6714,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,172_012104,012104,2.0326,1.2326,0.7246,1.3299,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1730_012059,012059,2.8043,11.4352,0.9485,5.0627,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1731_002720,002720,3.4694,2.4932,6.3856,4.1161,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1732_007161,007161,3.1056,4.8156,5.5317,4.4843,1,PT+MT,PT200,MT190,base_direct_tll
trainfull,1733_015660,015660,2.8688,5.559,2.3331,3.587,1,PT+MT,PT193,MT190,base_direct_tll
trainfull,1734_015212,015212,5.7194,20.3064,26.2395,17.4218,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1735_002228,002228,3.3038,1.8882,1.1476,2.1132,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1736_006030,006030,2.0703,2.4725,9.4566,4.6665,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1737_015610,015610,8.7412,4.1479,5.8994,6.2628,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1738_015168,015168,4.8099,0.5255,6.3025,3.8793,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1739_008216,008216,15.7123,4.8675,2.4158,7.6652,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,173_003953,003953,1.3608,8.1352,8.8751,6.1237,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1740_000968,000968,0.6256,3.8349,6.0097,3.4901,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1741_015827,015827,3.1733,2.6919,16.0715,7.3122,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1742_002828,002828,4.1234,3.9188,1.7281,3.2568,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1743_001790,001790,0.4288,3.0749,2.1558,1.8865,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1744_010650,010650,3.9981,0.002,7.7644,3.9215,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1745_000140,000140,2.6823,4.1513,3.6122,3.4819,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1746_004921,004921,3.0314,8.1823,7.2342,6.1493,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1747_005377,005377,1.6731,3.6937,20.9457,8.7708,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1748_006859,006859,5.8214,9.0251,6.9106,7.2524,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1749_004908,004908,0.1091,4.8815,4.864,3.2849,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,174_003444,003444,5.7537,1.8836,6.0039,4.5471,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1750_001609,001609,6.5708,2.629,1.8831,3.6943,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1751_003104,003104,4.2347,2.1275,7.4507,4.6043,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1752_004110,004110,2.505,3.7026,2.7458,2.9845,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1753_011781,011781,1.7535,3.5623,4.5255,3.2804,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1754_010416,010416,0.0299,3.4258,4.7195,2.7251,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1755_012036,012036,1.1135,3.3974,1.2026,1.9045,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1756_003213,003213,0.8901,5.7383,3.5113,3.3799,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1757_009156,009156,3.6441,7.9652,11.5203,7.7099,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1758_013366,013366,0.6206,4.4383,6.4183,3.8257,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1759_002605,002605,2.5895,4.2016,0.0718,2.2876,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,175_006069,006069,12.6872,3.7204,1.9869,6.1315,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1760_003003,003003,2.3565,3.5247,10.0485,5.3099,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1761_004578,004578,1.6418,4.1637,0.6808,2.1621,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1762_010884,010884,4.3817,11.9528,10.8219,9.0521,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1763_004333,004333,0.2755,2.2338,19.8774,7.4622,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1764_004619,004619,5.7893,3.5175,6.1121,5.1396,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1765_005281,005281,0.7057,1.7904,6.8556,3.1172,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1766_000801,000801,3.1169,2.3443,1.4357,2.299,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1767_006125,006125,5.7984,1.4308,65.0843,24.1045,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1768_008092,008092,2.5513,5.9941,6.1243,4.8899,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1769_000716,000716,2.1019,4.2484,7.5018,4.6174,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,176_012302,012302,5.9954,2.8583,22.3207,10.3915,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1770_012958,012958,3.2661,1.9733,0.0422,1.7605,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1771_001032,001032,11.5546,3.3821,3.4416,6.1261,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1772_001765,001765,7.5535,2.9089,7.7327,6.065,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1773_014275,014275,2.3864,3.4252,4.8042,3.5386,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1774_008313,008313,3.6035,2.3686,3.4514,3.1412,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1775_013077,013077,1.5912,2.3379,3.5184,2.4825,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1776_005835,005835,0.7508,2.7847,7.6477,3.7277,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1777_014583,014583,6.3665,3.9175,8.9006,6.3949,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1778_014985,014985,0.2765,8.3698,0.1524,2.9329,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1779_000940,000940,5.0,0.147,4.4219,3.1896,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,177_011537,011537,5.0992,4.2908,19.028,9.4727,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1780_012185,012185,2.9602,1.0268,4.5498,2.8456,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1781_015578,015578,2.1451,3.6642,2.2614,2.6902,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1782_007245,007245,2.01,1.6374,1.6381,1.7618,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1783_015684,015684,1.1509,2.0586,8.883,4.0308,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1784_002370,002370,2.1699,3.0077,5.2256,3.4677,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1785_007157,007157,21.2562,7.1462,16.7863,15.0629,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1786_015123,015123,2.8285,0.7675,4.2579,2.618,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1787_008791,008791,1.8267,3.7789,2.7789,2.7948,1,PT,PT200,base_direct_mt,base_direct_tll
trainfull,1788_001334,001334,4.8369,7.5349,9.9152,7.429,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1789_012334,012334,0.9282,3.2412,9.6824,4.6173,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,178_015249,015249,3.1426,2.1836,3.6041,2.9768,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1790_014926,014926,0.8948,4.9763,7.7457,4.5389,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1791_014366,014366,6.2446,4.1281,0.3787,3.5838,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1792_013100,013100,4.9306,1.1609,4.2872,3.4596,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1793_000023,000023,5.3236,3.0375,4.3955,4.2522,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1794_005446,005446,7.3704,3.3354,0.4991,3.735,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1795_007923,007923,3.0556,4.0046,7.7544,4.9382,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1796_013680,013680,0.9991,5.9421,5.8883,4.2765,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1797_015571,015571,5.9081,3.4539,3.3835,4.2485,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1798_013379,013379,1.9689,2.3158,9.5836,4.6228,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1799_008743,008743,4.615,0.5068,6.3395,3.8204,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,179_006344,006344,0.7174,1.9706,7.9163,3.5348,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1800_005752,005752,7.1185,2.3218,0.7951,3.4118,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1801_008779,008779,3.1456,4.4114,5.4042,4.3204,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1802_003997,003997,2.5606,4.1679,4.2183,3.6489,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1803_012022,012022,1.1398,1.4136,3.514,2.0225,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1804_006232,006232,2.1274,2.9812,0.8591,1.9892,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1805_005294,005294,5.1621,3.2937,3.6941,4.05,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1806_006390,006390,1.1932,1.7144,3.9437,2.2838,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1807_002094,002094,2.4312,2.9313,12.1135,5.8253,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1808_002704,002704,3.5509,5.4409,6.5426,5.1781,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1809_002635,002635,0.7954,2.037,2.5775,1.8033,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,180_013827,013827,2.5399,3.5863,6.1396,4.0886,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1810_004799,004799,5.5324,3.5176,1.9404,3.6635,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1811_001817,001817,3.1639,6.7252,3.0197,4.3029,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1812_015632,015632,11.6331,1.2063,22.6759,11.8384,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1813_010974,010974,19.2829,2.3598,39.8396,20.4941,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1814_010290,010290,0.5224,3.6497,3.9532,2.7084,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1815_014406,014406,10.7379,1.0861,0.7919,4.2053,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1816_001369,001369,14.9677,0.1187,0.2804,5.1223,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1817_012865,012865,0.2324,2.4845,1.835,1.5173,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1818_000595,000595,2.2123,1.8393,1.261,1.7709,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1819_003873,003873,0.6046,4.0821,9.1627,4.6165,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,181_013860,013860,5.9267,3.5633,4.6138,4.7013,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1820_012893,012893,4.1088,2.3956,1.8266,2.777,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1821_013333,013333,3.3397,3.7128,3.8758,3.6428,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1822_010425,010425,2.0771,2.4684,4.5376,3.0277,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1823_003753,003753,10.0173,4.3225,2.0347,5.4582,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1824_001520,001520,0.9229,11.0649,2.8208,4.9362,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1825_015728,015728,5.0784,3.2725,9.7535,6.0348,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1826_014462,014462,0.8207,3.4435,1.6548,1.973,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1827_015605,015605,2.7439,2.4891,4.5142,3.2491,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1828_015880,015880,2.7869,6.9338,4.6583,4.793,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1829_006533,006533,1.3889,3.9038,3.1814,2.8247,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,182_003716,003716,6.7146,2.9093,3.6742,4.4327,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1830_010765,010765,6.2532,4.4769,5.0308,5.2536,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1831_000292,000292,2.9361,1.7177,3.9475,2.8671,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1832_010517,010517,0.1906,3.3107,5.0348,2.8454,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1833_004903,004903,5.2227,12.6158,1.3737,6.4041,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1834_003948,003948,3.1239,1.3565,12.2879,5.5894,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1835_004975,004975,6.1024,0.2519,3.808,3.3874,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1836_013491,013491,0.008,3.7542,1.7392,1.8338,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1837_000254,000254,3.3095,3.2777,6.0086,4.1986,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1838_005469,005469,19.5682,5.4655,4.8011,9.9449,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1839_009490,009490,2.925,0.1052,0.1906,1.0736,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,183_010749,010749,6.0279,1.3583,1.7184,3.0349,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1840_004955,004955,2.2602,4.3006,9.4945,5.3518,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1841_013838,013838,1.7971,2.232,4.5307,2.8533,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1842_014750,014750,7.8101,2.1753,18.0891,9.3582,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1843_001256,001256,1.0917,2.3066,6.7799,3.3927,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1844_012826,012826,3.5556,2.0521,2.9093,2.839,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1845_003531,003531,7.3776,3.9433,4.2279,5.1829,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1846_013216,013216,0.0076,1.2119,11.5652,4.2616,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1847_012300,012300,2.6891,4.5798,4.5315,3.9335,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1848_006596,006596,1.4,1.7564,2.3325,1.8296,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1849_004223,004223,0.3977,3.251,2.7599,2.1362,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,184_011042,011042,0.063,3.7742,17.2429,7.0267,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1850_010262,010262,1.6587,4.453,2.8152,2.9756,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1851_014017,014017,4.0509,2.0424,3.6903,3.2612,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1852_014804,014804,0.4592,3.1429,0.0087,1.2036,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1853_013044,013044,4.5966,4.0579,21.4807,10.0451,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1854_000616,000616,0.5409,3.4007,3.8745,2.6054,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1855_006646,006646,14.8504,3.381,1.6816,6.6377,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1856_014734,014734,2.1983,5.2648,1.6087,3.0239,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1857_006739,006739,8.1412,10.6247,6.3804,8.3821,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1858_007123,007123,1.0215,4.1389,8.0666,4.409,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1859_009055,009055,1.7261,1.2392,3.0905,2.0186,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,185_002923,002923,3.9133,2.63,8.5896,5.0443,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1860_007349,007349,0.6289,0.2228,9.4728,3.4415,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1861_000051,000051,4.6407,3.2895,25.3501,11.0934,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1862_010618,010618,1.501,3.8741,7.1647,4.1799,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1863_010384,010384,2.0767,7.5103,0.1889,3.2586,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1864_007955,007955,2.2896,3.8766,6.0985,4.0882,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1865_004256,004256,0.6671,4.1951,4.1815,3.0146,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1866_000199,000199,2.3164,3.6574,14.4118,6.7952,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1867_004796,004796,6.681,9.9611,4.1434,6.9285,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1868_000248,000248,16.5988,1.7415,26.4512,14.9305,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1869_001804,001804,4.2942,0.1831,5.0106,3.1626,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,186_011227,011227,10.228,0.4121,34.2613,14.9671,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1870_003731,003731,1.7957,3.7632,12.8308,6.1299,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1871_009384,009384,4.4677,4.7489,0.2584,3.1583,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1872_013236,013236,2.6157,6.3252,3.1864,4.0424,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1873_014688,014688,1.2026,8.2851,6.4643,5.3173,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1874_010725,010725,0.086,2.5892,1.8,1.4917,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1875_000413,000413,9.7864,4.3549,5.2342,6.4585,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1876_001410,001410,21.8271,1.5074,27.7382,17.0242,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,1877_009606,009606,6.2657,0.0506,2.2439,2.8534,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1878_008123,008123,4.3548,6.0437,7.2249,5.8745,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,1879_010342,010342,0.9462,2.9169,0.6302,1.4978,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,187_009877,009877,0.3917,3.5485,3.3364,2.4255,1,PT+MT,PT193,MT190,base_direct_tll
trainfull,1880_010085,010085,4.7151,2.8548,0.9248,2.8316,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1881_013175,013175,0.2718,0.8082,5.3766,2.1522,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,1882_002015,002015,1.8217,4.5917,4.0788,3.4974,1,PT+MT,PT200,MT190,base_direct_tll
trainfull,1883_012001,012001,0.8881,0.0919,3.6014,1.5271,1,,base_direct_pt,base_direct_mt,base_direct_tll
